year;idhous;region;refper;hldtyp;nbpers;nbkid;aduk1;aduk2;idispy;hdbgt;idpers;sex;age;edcat;occupa;iavsy;relarp;idspou;civsta;maxcop;ownkid;edyear;mnist;nat_1;nat_2;nat_3;permit;hab_ch;plingu
2003;37401;Central;3740102;couple w;5;0;3;0;105095.2344;17900.75064;3740102;woman;49;domestic;child. w;inapplicable;Referenc;3740101;married;26;4;10;54.39519;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;37431;Central;3743101;one pers;1;0;0;0;48556.60156;10352.74781;3743101;woman;32;full-tim;full-tim;inapplicable;Referenc;inapplicable;single.;0;0;12;50.976672;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;37571;Central;3757101;one pers;1;0;0;0;21797.58203;4107.961054;3757101;woman;75;compulso;retired;24000;Referenc;inapplicable;widower/;0;6;9;63.096036;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;37581;Central;3758101;couple w;5;2;1;0;98377.07813;16439.00652;3758101;man;43;apprenti;full-tim;inapplicable;Referenc;3758102;married;23;3;12;51.114048;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;37592;Central;3759104;couple w;2;0;0;0;56992.60156;8989.556356;3759104;woman;23;bachelor;in schoo;inapplicable;Referenc;3759201;single.;0;1;13;49.249577;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;37671;East Swi;3767101;one pers;1;0;0;0;70316.39844;12892.55643;3767101;man;46;universi;full-tim;inapplicable;Referenc;inapplicable;divorced;0;2;18;24.913338;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;37811;Central;3781101;couple w;2;0;0;0;121341.2031;23905.48781;3781101;woman;53;apprenti;child. w;inapplicable;Referenc;3781102;married;32;1;12;52.136736;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;37812;Central;3781103;other ho;2;0;0;0;60178.64063;11359.82898;3781103;man;24;bachelor;in schoo;inapplicable;Referenc;inapplicable;single.;0;0;13;43.490423;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;37981;Central;3798102;couple w;3;0;1;0;37960.8125;6814.831482;3798102;woman;53;vocation;part-tim;inapplicable;Referenc;3798101;married;30;2;16;30.202948;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;38101;Central;3810102;couple w;5;1;2;0;118791.6016;23547.83441;3810102;woman;43;domestic;part-tim;inapplicable;Referenc;3810101;married;24;3;10;65.26704;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;38281;Central;3828102;couple w;4;2;0;0;33389.61328;6016.341945;3828102;woman;38;apprenti;work in;inapplicable;Referenc;3828101;married;12;2;12;55.571136;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;38421;Central;3842101;one pers;1;0;0;0;39597.60156;7476.460082;3842101;woman;57;apprenti;part-tim;inapplicable;Referenc;inapplicable;separate;0;0;12;53.062752;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;38471;Central;3847102;couple w;2;0;0;0;68651.20313;10989.50452;3847102;man;62;apprenti;part-tim;inapplicable;Referenc;3847101;married;33;2;12;55.820448;Switzerl;inapplic;inapplic;inapplic;1968;german
2003;38531;Central;3853103;other ho;4;1;0;1;89190.10156;13697.56338;3853103;woman;42;full-tim;full-tim;inapplicable;Referenc;3853102;married;20;1;12;46.372032;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;38721;East Swi;3872101;one pers;1;0;0;0;78167.39844;11672.56252;3872101;woman;62;domestic;child. w;15000;Referenc;inapplicable;widower/;0;2;10;56.80916;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;38722;East Swi;3872201;couple w;2;0;0;0;135403.7969;23281.08483;3872201;man;32;full-tim;part-tim;inapplicable;Referenc;3872102;single.;0;2;12;46.819776;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;38831;Central;3883101;couple w;5;3;0;0;37394.83594;7661.938239;3883101;man;39;vocation;work in;inapplicable;Referenc;3883102;married;14;3;16;34.665904;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;38951;Central;3895102;couple w;2;0;0;0;87138.20313;15716.11393;3895102;woman;64;apprenti;child. w;31800;Referenc;3895101;married;43;2;12;51.521088;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;39291;Central;3929101;one pers;1;0;0;0;84559;11649.70499;3929101;man;38;technica;full-tim;inapplicable;Referenc;inapplicable;single.;0;0;16;31.733292;Switzerl;inapplic;inapplic;inapplic;1969;german
2003;39421;Central;3942102;couple w;2;0;0;0;62789.19922;12815.88463;3942102;woman;28;apprenti;part-tim;inapplicable;Referenc;3942101;married;8;0;12;54.767232;Switzerl;Germany;inapplic;inapplic;since bi;german
2003;39651;Central;3965101;couple w;5;3;0;0;82138.79688;12385.74533;3965101;woman;43;apprenti;child. w;inapplicable;Referenc;3965102;married;14;4;12;49.765728;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;39841;Central;3984101;couple w;2;0;0;0;137789.2031;20216.19023;3984101;woman;33;apprenti;full-tim;inapplicable;Referenc;3984103;single.;0;0;12;47.705088;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;39842;Central;3984201;couple w;3;1;0;0;58302.60547;11173.28138;3984201;woman;31;bachelor;part-tim;inapplicable;Referenc;3984102;married;0;3;13;46.898618;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;40021;Central;4002101;couple w;5;3;0;0;63877.83594;12492.85321;4002101;man;37;universi;part-tim;inapplicable;Referenc;4002102;married;9;3;18;24.744216;Switzerl;inapplic;inapplic;inapplic;1991;german
2003;40041;Central;4004101;couple w;2;0;0;0;119169.2031;18670.40425;4004101;woman;63;full-tim;part-tim;431340;Referenc;4004102;married;9;0;12;54.909696;Switzerl;inapplic;inapplic;inapplic;1969;german
2003;40051;Central;4005101;couple w;4;2;0;0;87263.60156;13959.71044;4005101;man;40;apprenti;full-tim;inapplicable;Referenc;4005102;married;17;2;12;48.66672;Switzerl;inapplic;inapplic;inapplic;1966;german
2003;40241;Central;4024101;couple w;2;0;0;0;67407.20313;9489.404794;4024101;man;72;vocation;retired;72480;Referenc;4024102;married;44;2;16;30.682412;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;40311;Central;4031102;couple w;4;0;2;0;139881.4063;19939.33813;4031102;woman;49;full-tim;part-tim;inapplicable;Referenc;4031101;married;24;3;12;54.578976;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;40451;Central;4045101;lone par;3;2;0;0;153241.2031;21925.57467;4045101;man;50;apprenti;full-tim;inapplicable;Referenc;inapplicable;divorced;0;2;12;49.602912;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;40921;Ticino;4092102;couple w;4;2;0;0;94557.39844;17361.45339;4092102;woman;32;vocation;part-tim;inapplicable;Referenc;4092101;married;6;3;16;32.357252;Switzerl;Italy;inapplic;inapplic;since bi;italian
2003;41161;Ticino;4116102;couple w;6;4;0;0;58542.80078;8907.195909;4116102;woman;33;apprenti;child. w;inapplicable;Referenc;4116101;married;14;4;12;53.708928;Switzerl;inapplic;inapplic;inapplic;since bi;italian
2003;41561;Ticino;4156102;couple w;4;2;0;0;50544.39844;8636.383404;4156102;woman;36;compulso;part-tim;inapplicable;Referenc;4156101;married;7;2;9;68.08137;Italy;inapplic;inapplic;resident;1988;italian
2003;41861;Ticino;4186101;lone par;2;0;0;1;37360;7396.256;4186101;woman;43;apprenti;full-tim;inapplicable;Referenc;inapplicable;single.;0;0;12;51.180192;Switzerl;inapplic;inapplic;inapplic;since bi;italian
2003;41901;Ticino;4190101;one pers;1;0;0;0;85169;15460.78128;4190101;man;76;apprenti;retired;90000;Referenc;inapplicable;widower/;0;1;12;48.493728;Switzerl;inapplic;inapplic;inapplic;since bi;italian
2003;41981;Ticino;4198101;couple w;2;0;0;0;105760;17419.7952;4198101;man;65;full-tim;retired;116520;Referenc;4198102;married;15;2;12;48.341088;Switzerl;inapplic;inapplic;inapplic;since bi;italian
2003;42141;Ticino;4214102;couple w;3;1;0;0;193968.2031;34668.1823;4214102;woman;39;bachelor;part-tim;inapplicable;Referenc;4214101;married;12;1;13;47.80747;Switzerl;inapplic;inapplic;inapplic;since bi;italian
2003;42282;Ticino;4228101;lone par;2;0;0;0;47283.20313;7420.986751;4228101;man;50;full-tim;full-tim;inapplicable;Referenc;inapplicable;divorced;0;1;12;45.903936;Switzerl;inapplic;inapplic;inapplic;since bi;italian
2003;42361;Ticino;4236101;couple w;2;0;0;0;58010;10106.8128;4236101;man;59;apprenti;full-tim;inapplicable;Referenc;4236102;married;34;2;12;49.689408;Switzerl;inapplic;inapplic;inapplic;since bi;italian
2003;42421;Ticino;4242101;one pers;1;0;0;0;23293.99219;5009.715668;4242101;woman;67;compulso;retired;23880;Referenc;inapplicable;widower/;0;1;9;68.525799;Switzerl;inapplic;inapplic;inapplic;1965;italian
2003;42441;Ticino;4244101;couple w;5;3;0;0;91995.60156;18737.40113;4244101;woman;38;apprenti;child. w;inapplicable;Referenc;4244102;married;10;3;12;51.902688;Switzerl;inapplic;inapplic;inapplic;since bi;italian
2003;42461;Ticino;4246101;one pers;1;0;0;0;24386.99219;5447.012115;4246101;woman;73;full-tim;retired;25200;Referenc;inapplicable;widower/;0;2;12;49.139904;Switzerl;inapplic;inapplic;inapplic;since bi;italian
2003;42491;Ticino;4249102;couple w;2;0;0;0;42839.38672;8118.206418;4249102;woman;58;compulso;child. w;inapplicable;Referenc;4249101;married;41;3;9;68.055606;Switzerl;inapplic;inapplic;inapplic;since bi;italian
2003;42671;Ticino;4267101;couple w;2;0;0;0;124143;18079.77181;4267101;woman;50;universi;part-tim;inapplicable;Referenc;4267102;divorced;15;1;18;24.336894;Switzerl;inapplic;inapplic;inapplic;since bi;italian
2003;42881;Ticino;4288101;couple w;2;0;0;0;67617;9922.997312;4288101;man;42;universi;full-tim;inapplicable;Referenc;4288103;divorced;0;1;18;22.207386;Switzerl;inapplic;inapplic;inapplic;since bi;italian
2003;42921;Ticino;4292102;couple w;2;0;0;0;48719;9095.830368;4292102;woman;63;full-tim;child. w;10160;Referenc;4292101;married;43;2;12;55.795008;Switzerl;inapplic;inapplic;inapplic;since bi;italian
2003;43071;Ticino;4307102;couple w;5;0;3;0;109575.6016;14992.46587;4307102;woman;51;full-tim;child. w;inapplicable;Referenc;4307101;married;26;3;12;47.175936;Switzerl;inapplic;inapplic;inapplic;since bi;italian
2003;43121;Ticino;4312101;couple w;2;0;0;0;144880;25583.2864;4312101;man;62;PhD;full-tim;inapplicable;Referenc;4312102;married;35;3;21;10.302348;Switzerl;inapplic;inapplic;inapplic;since bi;italian
2003;43151;Ticino;4315101;other ho;5;0;3;0;166964.2031;31211.81368;4315101;woman;53;full-tim;part-tim;inapplicable;Referenc;inapplicable;divorced;29;3;12;53.749632;Switzerl;Italy;inapplic;inapplic;since bi;italian
2003;43251;Ticino;4325101;one pers;1;0;0;0;22267.99219;4642.272841;4325101;woman;66;compulso;retired;22800;Referenc;inapplicable;widower/;0;1;9;69.343806;Switzerl;inapplic;inapplic;inapplic;since bi;italian
2003;43521;Ticino;4352101;one pers;1;0;0;0;55886;8007.093504;4352101;woman;40;bachelor;full-tim;inapplicable;Referenc;inapplicable;single.;0;0;13;45.224661;Switzerl;inapplic;inapplic;inapplic;since bi;italian
2003;43531;Ticino;4353102;couple w;2;0;0;0;71240;12584.376;4353102;woman;61;apprenti;child. w;inapplicable;Referenc;4353101;married;35;2;12;50.26944;Switzerl;inapplic;inapplic;inapplic;since bi;italian
2003;43651;Ticino;4365101;lone par;2;0;1;0;39187.19922;6566.220534;4365101;man;42;compulso;work in;inapplicable;Referenc;inapplicable;divorced;18;3;9;58.361901;Switzerl;inapplic;inapplic;inapplic;since bi;italian
2003;43761;Ticino;4376102;couple w;4;2;0;0;87048.39844;17044.49781;4376102;woman;40;universi;part-tim;inapplicable;Referenc;4376101;married;9;2;18;25.025292;Switzerl;inapplic;inapplic;inapplic;since bi;italian
2003;43911;Ticino;4391102;couple w;2;0;0;0;62986;8997.356672;4391102;woman;70;full-tim;retired;18360;Referenc;4391101;married;43;0;12;48.112128;Switzerl;inapplic;inapplic;inapplic;since bi;italian
2003;43921;Ticino;4392101;couple w;4;2;0;0;94756.39844;14826.12319;4392101;woman;29;technica;part-tim;inapplicable;Referenc;4392102;married;5;2;16;32.833432;Switzerl;inapplic;inapplic;inapplic;since bi;italian
2003;44011;Ticino;4401101;couple w;4;2;0;0;85956.39844;15225.12051;4401101;woman;46;general;part-tim;inapplicable;Referenc;4401102;married;14;2;10;59.0015;Italy;inapplic;inapplic;resident;1979;italian
2003;44341;Ticino;4434102;couple w;2;0;0;0;34226.98438;7586.35832;4434102;man;72;compulso;retired;20400;Referenc;4434101;married;38;1;9;60.023679;Italy;inapplic;inapplic;resident;1960;italian
2003;44492;Ticino;4449101;one pers;1;0;0;0;35450.14063;6470.527421;4449101;man;43;vocation;full-tim;inapplicable;Referenc;inapplicable;separate;0;2;16;32.623256;Switzerl;inapplic;inapplic;inapplic;since bi;italian
2003;44681;Lake Gen;4468101;one pers;1;0;0;0;60419.80078;12506.18791;4468101;woman;53;apprenti;full-tim;inapplicable;Referenc;inapplicable;single.;0;0;12;50.951232;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;44761;Lake Gen;4476101;couple w;4;2;0;0;68219.03125;10277.91782;4476101;woman;42;apprenti;part-tim;inapplicable;Referenc;4476102;married;12;2;12;47.023296;Switzerl;inapplic;inapplic;inapplic;1997;french
2003;44871;Lake Gen;4487102;other ho;2;0;0;0;42122.50391;9262.754029;4487102;woman;84;vocation;retired;48000;Referenc;inapplicable;widower/;0;4;16;32.935236;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;45051;Lake Gen;4505102;couple w;5;3;0;0;59878.39844;12620.47259;4505102;woman;35;bachelor;child. w;inapplicable;Referenc;4505101;married;15;3;13;47.506065;Switzerl;inapplic;inapplic;inapplic;1982;french
2003;45101;Lake Gen;4510102;couple w;3;1;0;0;75528.39844;13793.72602;4510102;woman;46;bachelor;child. w;inapplicable;Referenc;4510101;married;22;1;13;46.082506;Switzerl;inapplic;inapplic;inapplic;1957;french
2003;45351;Lake Gen;4535102;couple w;5;3;0;0;70858.42969;14333.53178;4535102;woman;44;vocation;child. w;inapplicable;Referenc;4535101;married;16;3;16;31.106048;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;45501;Lake Gen;4550101;couple w;2;0;0;0;38961.50391;7770.5916;4550101;man;70;apprenti;retired;30600;Referenc;4550102;married;40;2;12;55.952736;Italy;inapplic;inapplic;resident;1960;french
2003;45731;Lake Gen;4573102;couple w;5;3;0;0;57772;12224.61677;4573102;woman;48;universi;child. w;inapplicable;Referenc;4573101;married;17;3;18;22.993446;8304;Switzerl;inapplic;inapplic;1986;french
2003;45781;Lake Gen;4578101;one pers;1;0;0;0;21571.75195;4674.054328;4578101;woman;68;full-tim;retired;22200;Referenc;inapplicable;widower/;0;2;12;52.07568;Switzerl;France a;inapplic;inapplic;since bi;french
2003;45831;Lake Gen;4583101;lone par;2;1;0;0;46439.29688;9962.913768;4583101;woman;52;full-tim;part-tim;inapplicable;Referenc;inapplicable;divorced;13;1;12;46.127808;Switzerl;inapplic;inapplic;inapplic;1997;french
2003;45901;Lake Gen;4590101;couple w;2;0;0;0;73252.20313;10420.51277;4590101;man;28;full-tim;full-tim;inapplicable;Referenc;4590103;single.;0;0;12;47.476128;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;46221;Lake Gen;4622102;couple w;4;1;1;0;150703.4063;21817.7791;4622102;woman;47;vocation;part-tim;inapplicable;Referenc;4622101;married;22;2;16;31.982876;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;46391;Lake Gen;4639101;couple w;2;0;0;0;64354.19922;11705.6114;4639101;woman;73;bachelor;retired;18000;Referenc;4639102;married;48;2;13;50.056415;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;46601;Lake Gen;4660101;one pers;1;0;0;0;84081.79688;13291.05927;4660101;woman;48;universi;part-tim;inapplicable;Referenc;inapplicable;single.;0;0;18;22.931514;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;46751;Lake Gen;4675101;couple w;2;0;0;0;45986.24219;9106.657518;4675101;man;63;apprenti;other re;36000;Referenc;4675102;married;37;1;12;51.7704;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;46911;Lake Gen;4691101;lone par;2;0;1;0;20500;4999.04;4691101;woman;55;compulso;other re;15600;Referenc;inapplicable;widower/;19;1;9;61.080003;Switzerl;inapplic;inapplic;inapplic;does not;french
2003;47171;Lake Gen;4717101;couple w;4;2;0;0;73743;10277.50064;4717101;man;36;vocation;full-tim;inapplicable;Referenc;4717102;married;12;2;16;29.772744;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;47411;Lake Gen;4741102;lone par;3;2;0;0;72262;14177.38291;4741102;man;34;universi;full-tim;inapplicable;Referenc;inapplicable;divorced;10;4;18;21.680964;France a;inapplic;inapplic;resident;1991;french
2003;47511;Lake Gen;4751102;couple w;2;0;0;0;81593.60156;15125.96544;4751102;woman;27;universi;part-tim;inapplicable;Referenc;4751101;single.;0;0;18;22.745718;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;47541;Lake Gen;4754101;one pers;1;0;0;0;33491.60156;6256.91775;4754101;woman;69;compulso;retired;40600;Referenc;inapplicable;widower/;0;2;9;65.537175;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;47671;Lake Gen;4767102;couple w;4;0;2;0;144981;25973.01686;4767102;woman;53;technica;child. w;inapplicable;Referenc;4767101;married;27;3;16;31.96974;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;47881;Lake Gen;4788101;couple w;2;0;0;0;54306.19922;9065.020798;4788101;woman;69;compulso;retired;23880;Referenc;4788102;married;42;3;9;66.232803;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;47961;Lake Gen;4796101;couple w;2;0;0;0;50832.19922;10691.26759;4796101;woman;76;domestic;retired;18360;Referenc;4796102;married;47;2;10;58.89967;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;48021;Lake Gen;4802101;one pers;1;0;0;0;34084.60156;5695.891094;4802101;woman;70;apprenti;retired;39880;Referenc;inapplicable;widower/;0;3;12;46.260096;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;48041;Lake Gen;4804102;couple w;2;0;0;0;72022.20313;11138.44759;4804102;woman;63;apprenti;child. w;3060;Referenc;4804101;married;36;2;12;53.887008;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;48051;Lake Gen;4805101;couple w;5;1;2;0;116946.3984;18840.17881;4805101;man;50;universi;full-tim;inapplicable;Referenc;4805102;married;26;3;18;22.276464;Italy;inapplic;inapplic;resident;1953;french
2003;48151;Lake Gen;4815101;couple w;3;0;1;0;108274.3984;15139.20927;4815101;woman;54;vocation;child. w;inapplicable;Referenc;4815102;married;31;2;16;35.421224;Switzerl;France a;inapplic;inapplic;1949;french
2003;48251;Lake Gen;4825101;couple w;2;0;0;0;70982.20313;11803.55207;4825101;man;74;full-tim;retired;86160;Referenc;4825102;married;14;1;12;50.951232;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;48261;Lake Gen;4826101;one pers;1;0;0;0;92016.79688;15112.64723;4826101;man;36;bachelor;full-tim;inapplicable;Referenc;inapplicable;single.;0;1;13;43.008175;Spain an;Switzerl;inapplic;inapplic;since bi;french
2003;48281;Lake Gen;4828101;couple w;3;1;0;0;84362.60156;13372.97019;4828101;woman;45;bachelor;part-tim;inapplicable;Referenc;4828102;married;15;1;13;46.907892;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;48451;Lake Gen;4845101;couple w;2;0;0;0;92382.20313;14869.00189;4845101;man;31;apprenti;full-tim;inapplicable;Referenc;4845102;married;7;1;12;55.616928;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;48491;Lake Gen;4849102;couple w;4;2;0;0;51596.03516;8429.787012;4849102;woman;39;apprenti;child. w;inapplicable;Referenc;4849101;married;18;2;12;55.566048;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;48521;Lake Gen;4852102;couple w;2;0;0;0;58756.19922;9521.067963;4852102;woman;58;full-tim;child. w;inapplicable;Referenc;4852101;married;35;3;12;45.863232;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;48531;Lake Gen;4853101;couple w;2;0;0;0;59338.19922;8479.242395;4853101;woman;50;apprenti;part-tim;inapplicable;Referenc;4853102;married;0;2;12;46.519584;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;48591;Lake Gen;4859102;couple w;4;2;0;0;63221.03516;11459.94196;4859102;woman;42;apprenti;child. w;inapplicable;Referenc;4859101;married;17;2;12;54.853728;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;48631;Lake Gen;4863101;one pers;1;0;0;0;30421.75195;6599.741855;4863101;woman;67;full-tim;retired;32190;Referenc;inapplicable;divorced;0;3;12;47.476128;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;48641;Lake Gen;4864101;one pers;1;0;0;0;68195.60156;13314.44695;4864101;woman;54;domestic;part-tim;inapplicable;Referenc;inapplicable;divorced;0;1;10;54.08371;Switzerl;France a;inapplic;inapplic;1983;french
2003;48722;Lake Gen;4872101;couple w;2;0;0;0;136797.5938;19170.66633;4872101;man;47;PhD;full-tim;inapplicable;Referenc;4872201;divorced;0;4;21;10.321899;Switzerl;inapplic;inapplic;inapplic;1969;french
2003;48921;Lake Gen;4892101;couple w;4;2;0;0;112405;17640.67616;4892101;woman;34;universi;part-tim;inapplicable;Referenc;4892102;married;8;2;18;24.67752;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;49031;Lake Gen;4903101;other ho;2;0;0;0;100632.2031;16335.02086;4903101;woman;65;apprenti;retired;88800;Referenc;inapplicable;divorced;0;0;12;49.872576;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;49361;Lake Gen;4936102;couple w;6;4;0;0;150792.7969;29689.88301;4936102;woman;37;technica;child. w;inapplicable;Referenc;4936105;separate;7;2;16;35.805452;Switzerl;Hungary;inapplic;inapplic;since bi;french
2003;49362;Lake Gen;4936101;one pers;1;0;0;0;80992.60156;11825.90913;4936101;man;49;universi;full-tim;inapplicable;Referenc;inapplicable;separate;0;2;18;22.574214;Switzerl;Italy;inapplic;inapplic;since bi;french
2003;50091;Lake Gen;5009101;couple w;5;0;3;0;215006.8125;33121.2598;5009101;man;58;PhD;full-tim;inapplicable;Referenc;5009102;married;31;3;21;9.998793;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;50111;Lake Gen;5011102;couple w;4;2;0;0;133894;19588.76774;5011102;woman;34;universi;part-tim;inapplicable;Referenc;5011101;married;10;2;18;24.620352;France a;inapplic;inapplic;resident;1995;french
2003;50211;Lake Gen;5021102;couple w;3;1;0;0;116740.3984;18190.77188;5021102;woman;34;universi;part-tim;inapplicable;Referenc;5021101;married;15;1;18;24.551274;Switzerl;France a;inapplic;inapplic;1981;french
2003;50251;Lake Gen;5025101;one pers;1;0;0;0;63441.60156;9152.45865;5025101;woman;37;universi;full-tim;inapplicable;Referenc;inapplicable;single.;0;0;18;21.964422;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;50921;Lake Gen;5092101;couple w;4;1;1;0;155834.7969;21369.25962;5092101;man;48;vocation;part-tim;56400;Referenc;5092102;married;23;2;16;30.90244;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;50951;Lake Gen;5095101;one pers;1;0;0;0;49976.60156;8994.456998;5095101;man;49;vocation;full-tim;inapplicable;Referenc;inapplicable;divorced;0;4;16;32.613404;Switzerl;inapplic;inapplic;inapplic;1954;french
2003;51151;Lake Gen;5115101;couple w;2;0;0;0;85431.20313;12119.5216;5115101;man;60;universi;full-tim;inapplicable;Referenc;5115102;married;36;2;18;22.302666;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;51152;Lake Gen;5115103;one pers;1;0;0;0;37606.60156;7840.858653;5115103;woman;31;universi;part-tim;inapplicable;Referenc;inapplicable;single.;0;2;18;24.39168;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;51211;Lake Gen;5121102;couple w;2;0;0;0;72007.20313;14772.45572;5121102;woman;56;elementa;child. w;inapplicable;Referenc;5121101;married;8;2;10;61.70898;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;51371;Lake Gen;5137102;couple w;4;2;0;0;68452.60156;11488.6625;5137102;woman;40;compulso;child. w;inapplicable;Referenc;5137101;married;8;2;9;58.439193;Switzerl;Yugoslav;inapplic;inapplic;1986;french
2003;51661;Lake Gen;5166101;other ho;4;0;0;1;155143.4063;27563.4115;5166101;man;62;technica;other re;78000;Referenc;5166102;married;36;2;16;32.69222;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;51671;Lake Gen;5167101;couple w;2;0;0;0;90620.20313;18072.1051;5167101;man;50;apprenti;full-tim;inapplicable;Referenc;5167102;married;11;2;12;49.572384;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;51702;Lake Gen;5170103;couple w;2;0;0;0;88664;12322.11514;5170103;man;29;apprenti;full-tim;inapplicable;Referenc;5170201;married;0;2;12;48.809184;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;51791;Lake Gen;5179102;couple w;3;1;0;0;76877.39844;14476.13767;5179102;woman;42;compulso;part-tim;inapplicable;Referenc;5179101;married;21;1;9;61.672575;Portugua;inapplic;inapplic;resident;1984;french
2003;51821;Lake Gen;5182101;couple w;2;0;0;0;74819.60156;12989.29584;5182101;man;58;apprenti;retired;76800;Referenc;5182102;married;34;2;12;52.798176;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;51911;Lake Gen;5191101;one pers;1;0;0;0;35676.60156;7812.435228;5191101;woman;67;apprenti;retired;37280;Referenc;inapplicable;widower/;0;1;12;47.374368;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;51991;Lake Gen;5199102;couple w;2;0;0;0;98866.20313;18278.44633;5199102;man;70;PhD;retired;132360;Referenc;5199101;married;44;4;21;9.902067;France a;Ireland;inapplic;resident;1985;french
2003;52171;Lake Gen;5217102;couple w;4;2;0;0;89503;12890.65187;5217102;woman;35;apprenti;child. w;inapplicable;Referenc;5217101;married;12;2;12;52.772736;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;52551;Lake Gen;5255101;one pers;1;0;0;0;51385.60156;10639.99313;5255101;woman;56;apprenti;full-tim;inapplicable;Referenc;inapplicable;divorced;0;2;12;47.857728;Switzerl;Hungary;inapplic;inapplic;1956;french
2003;52771;Lake Gen;5277101;one pers;1;0;0;0;46022.60156;8504.125003;5277101;woman;58;full-tim;other re;56400;Referenc;inapplicable;single.;0;0;12;54.202464;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;53001;Lake Gen;5300101;one pers;1;0;0;0;29242.78711;4941.731735;5300101;woman;71;compulso;retired;30170;Referenc;inapplicable;widower/;0;3;9;65.356827;Switzerl;inapplic;inapplic;inapplic;1960;french
2003;53271;Lake Gen;5327101;couple w;3;0;1;0;89042.60156;14591.20315;5327101;man;53;apprenti;full-tim;inapplicable;Referenc;5327102;married;28;2;12;50.305056;Switzerl;inapplic;inapplic;inapplic;1985;french
2003;53272;Lake Gen;5327103;couple w;2;0;0;0;49224;7349.19552;5327103;woman;24;universi;full-tim;inapplicable;Referenc;5327201;single.;0;0;18;23.484138;Switzerl;inapplic;inapplic;inapplic;1979;french
2003;53401;Lake Gen;5340101;couple w;5;3;0;0;107218.3984;14745.44531;5340101;woman;36;technica;child. w;inapplicable;Referenc;5340102;married;10;3;16;34.587088;Switzerl;Spain an;inapplic;inapplic;since bi;french
